city_id,name,latitude,longitude
3515354,Tlaxco,20.42345,-98.02917
3515358,San Bernardino Tlaxcalancingo,19.02867,-98.27698
3515363,Tlatlauquitepec,19.84765,-97.49718
3515369,Tlatenchi,18.59639,-99.18639
3515373,Tlaquiltenango,18.63429,-99.1632
3515384,Tlapa de Comonfort,17.54528,-98.57599
3515386,Tlapacoyan,19.96268,-97.21141
3515399,Tlanalapa,19.81868,-98.60396
3515401,Tlanalapan,19.25084,-97.27604
3515410,Tlamacazapa,18.49649,-99.50037
3515415,Tlaltizapán,18.6863,-99.11868
3515420,Tlaltenango,19.17165,-98.34072
3515428,Tlalpan,19.29707,-99.16787
3515431,Tlalnepantla,19.54005,-99.19538
3515438,Tlalmanalco,19.20521,-98.80115
3515442,Tlalixtac de Cabrera,17.07112,-96.6471
3515459,Tlahuelilpan,20.13076,-99.23145
3515463,Tlahuac,19.28348,-99.00317
3515477,Tlacotepec,17.78978,-99.97961
3515479,Tlacotalpan,18.61333,-95.6589
3515484,Tlacolula de Matamoros,16.95471,-96.4759
3515496,Tlachichuca,19.11485,-97.41915
3515504,Tizimín,21.14268,-88.15101
3515505,Tizayuca,19.83721,-98.97607
3515510,Tixtla de Guerrero,17.56732,-99.39799
3515521,Tixkokob,21.0022,-89.39484
3515570,Tilzapotla,18.48916,-99.27442
3515600,Tila,17.30054,-92.4273
3515603,Tihuatlan,20.71449,-97.53335
3515643,Tierra Colorada,17.16571,-99.52791
3515665,Ticul,20.39833,-89.53541
3515679,Santiago Tíanguistenco,19.18024,-99.46644
3515690,Tezontepec de Aldama,20.19073,-99.27429
3515691,Tezontepec,19.88063,-98.81972
3515696,Teziutlan,19.8173,-97.35992
3515710,Texistepec,17.89476,-94.81711
3515715,Texcoco,19.51194,-98.88293
3515735,San Gabriel Tetzoyocán,18.75727,-97.70324
3515751,Tetepango,20.10168,-99.15108
3515763,Tetela del Volcán,18.89306,-98.72972
3515767,Tetecala,18.73009,-99.40021
3515794,Tequixquiac,19.90944,-99.14472
3515796,Tequisquiapan,20.5225,-99.89167
3515806,San Juan Tepulco,19.11709,-97.98847
3515807,Cuautitlán Izcalli,19.64388,-99.21598
3515811,Tepoztlán,18.98622,-99.10051
3515827,Tepotzotlán,19.71981,-99.2237
3515862,Tepetlaoxtoc,19.57437,-98.81835
3515870,Tepetitla,19.26531,-98.37645
3515877,Tepeojuma,18.72468,-98.44633
3515887,Tepeji de Ocampo,19.9063,-99.34297
3515900,Tepecoacuilco de Trujano,18.2875,-99.46423
3515902,Tepeapulco,19.7884,-98.55266
3515904,Tepeaca,18.96688,-97.8998
3515906,Tepatlaxco de Hidalgo,19.06747,-97.96595
3515909,Tepatepec,20.24568,-99.08981
3515921,Tepalcingo,18.59498,-98.84537
3515938,Teopisca,16.54182,-92.47405
3515942,Teoloyucan,19.7458,-99.17855
3515946,Teocelo,19.3856,-96.97371
3515956,Tenosique de Pino Suárez,17.4729,-91.4236
3515991,Tenango del Aire,19.15774,-98.85687
3515993,Tenango de Arista,19.10446,-99.5898
3516006,Tenancingo,18.96136,-99.5903
3516017,Tenabo,20.03981,-90.22573
3516019,Tempoal de Sánchez,21.51998,-98.38829
3516022,Temozon,20.80393,-88.20155
3516031,Temoac,18.77222,-98.7775
3516035,Temixco,18.85254,-99.22537
3516048,Temax,21.15105,-88.94039
3516049,Temascalcingo de José María Velazco,19.91635,-100.00369
3516050,Temascalapa,19.82766,-98.90171
3516053,Temapache,21.06611,-97.64207
3516056,Temamatla,19.20306,-98.86921
3516060,Teloloapan,18.3674,-99.86776
3516072,Tekit,20.53465,-89.33315
3516076,Tecax,20.2052,-89.28522
3516098,Tehuixtla,18.55944,-99.27119
3516109,Tehuacán,18.46422,-97.39735
3516127,Tecozautla,20.53359,-99.63449
3516149,Villa Tecolutilla,18.28338,-93.33398
3516168,Tekoh,20.74361,-89.47406
3516188,Tecamachalco,18.88352,-97.73344
3516210,Teapa,17.5497,-92.95211
3516212,Teabo,20.40059,-89.28316
3516225,Taxco de Alarcón,18.55462,-99.60592
3516234,Tatahuicapan,18.24621,-94.76124
3516252,Tapilula,17.2495,-93.0167
3516266,Tapachula,14.90385,-92.25749
3516271,Tantoyuca,21.35064,-98.2257
3516281,Tanquián de Escobedo,21.60587,-98.66275
3516344,Tamulte de las Sabanas,18.16168,-92.78354
3516347,Tamuin,22.00554,-98.77972
3516355,Tampico,22.27817,-97.86772
3516376,Tamiahua,21.27881,-97.4462
3516385,Tamazunchale,21.25993,-98.78935
3516439,Tacotalpa,17.59638,-92.82596
3516497,Brisas Barra de Suchiate,14.53588,-92.22414
3516499,Suchiapa,16.62555,-93.10074
3516515,Sotuta,20.59678,-89.00815
3516522,Soto la Marina,23.76953,-98.20442
3516552,Soltepec,19.12111,-97.70861
3516563,Soledad de Doblado,19.04637,-96.42142
3516611,Soconusco,17.96315,-94.88097
3516651,Simojovel de Allende,17.2,-92.63333
3516683,Seyé,20.83568,-89.37174
3516685,Seybaplaya,19.63994,-90.68706
3516723,Sayula de Alemán,17.88191,-94.95986
3516764,San Vicente Tancuayalab,21.71886,-98.58769
3516818,Santo Tomás Chautla,18.96573,-98.15288
3516837,Santo Domingo Zanatepec,16.48307,-94.34754
3516843,Santo Domingo Tehuantepec,16.32463,-95.24104
3516881,Santo Domingo de Guzmán,19.59306,-99.77972
3516912,Santiago Tuxtla,18.46576,-95.3006
3516919,Sección Primera Santiago Tetla,19.43276,-98.10407
3516923,Santiago Suchilquitongo,17.25316,-96.87825
3516926,Pinotepa Nacional,16.34014,-98.05297
3516936,Miahuatlán,18.54983,-97.43953
3516945,Santiago Juxtlahuaca,17.33462,-98.01147
3516948,Jamiltepec,16.28258,-97.82446
3516956,Santiago de la Peña,20.94512,-97.40493
3516973,Santiago Alseseca,18.84511,-97.70716
3516974,Santiago Acutzilapan,19.7864,-99.76569
3516975,Santiago Acatlán,18.99334,-97.93375
3516982,Santiago Tulantepec,20.03618,-98.35563
3517029,Santa Rosalía,18.08851,-93.35806
3517095,Santa Rita Tlahuapan,19.33211,-98.57688
3517151,Santander Jiménez,24.21682,-98.48433
3517190,Santa María Xonacatepec,19.08944,-98.10361
3517191,Santa María Xadani,15.94825,-96.07364
3517217,Santa María Rayón,19.14808,-99.57974
3517228,Santa María Nativitas,19.58081,-99.60919
3517231,Moyotzingo,19.24811,-98.40486
3517241,Santa María la Alta,18.59982,-97.65809
3517246,Santa María Ixtiyucán,19.18688,-97.81094
3517251,Santa María Huatulco,15.83267,-96.32063
3517254,Santa María del Tule,17.04712,-96.63573
3517256,Santa María del Monte,19.28973,-99.82355
3517265,Coronango,19.1209,-98.30594
3517270,Santa María Chimalhuacán,19.42155,-98.95038
3517281,Ayoquezco de Aldama,16.6837,-96.84287
3517285,Heroica Ciudad de Tlaxiaco,17.26916,-97.68053
3517293,Santa María Ajoloapan,19.97694,-99.04472
3517449,Santa Gertrudis,19.73333,-99.36667
3517482,Guillermo Zúñiga,24.01548,-99.20074
3517517,Santa Cruz Xoxocotlán,17.02958,-96.73518
3517524,Tecámac,19.71288,-98.96895
3517543,Santa Cruz Cuauhtenco,19.24907,-99.72939
3517659,Pantelhó,17.00563,-92.47165
3517669,Santa Catarina Juquila,16.23819,-97.29161
3517673,Santa Catarina Ayotzingo,19.20948,-98.92985
3517731,Nextlalpan,19.74413,-99.06997
3517733,Santa Ana Jilotzingo,19.54151,-99.39449
3517734,Santa Anita Huiloac,19.38841,-98.14362
3517735,Santa Ana Hueytlalpan,20.17484,-98.31209
3517742,Chiautempan,19.30633,-98.21773
3517763,Santa Ana Ixtlahuatzingo (Santa Ana),18.97056,-99.62361
3517795,Zinacatepec,18.33516,-97.24621
3517797,San Sebastián Villanueva,19.06085,-97.71935
3517831,San Salvador El Seco,19.13325,-97.64167
3517832,San Salvador Atenco,19.5517,-98.91867
3517915,San Rafael,20.18862,-96.86737
3517937,Villa de Etla,17.20615,-96.7989
3517954,San Pedro Tlanixco,19.06259,-99.65237
3517962,San Pedro Tapanatepec,16.37107,-94.19313
3517970,San Pedro Pochutla,15.74587,-96.46601
3517984,San Pedro Los Baños,19.62537,-99.8217
3518014,San Pedro Buenavista,16.08333,-93.11667
3518117,San Pablo Villa de Mitla,16.92283,-96.3599
3518128,San Pablo Huixtepec,16.81948,-96.78128
3518135,San Pablo de las Salinas,19.6667,-99.09527
3518138,San Pablo Autopan,19.35638,-99.65724
3518139,San Pablo Atlazalpan,19.21742,-98.90763
3518140,Apetatitlán Antonio Carbajal,19.33622,-98.17912
3518181,San Nicolás de los Ranchos,19.07139,-98.48601
3518183,San Nicolás Coatepec,19.13735,-99.42948
3518220,San Miguel Zozutla,18.7543,-97.65478
3518221,San Miguel Zinacantepec,19.28428,-99.73394
3518224,San Miguel Xoxtla,19.16763,-98.30758
3518230,San Miguel Contla,19.36111,-98.1325
3518253,San Miguel Panixtlahuaca,16.24844,-97.38427
3518277,San Miguel Coatlinchán,19.44999,-98.87274
3518280,Chapultepec,19.20216,-99.56176
3518281,San Miguel Canoa,19.15194,-98.10306
3518326,San Miguel Tenochtitlán,19.76028,-99.9225
3518352,San Matias Tlalancaleca,19.32536,-98.49863
3518361,San Mateo Xoloc,19.70719,-99.25097
3518363,Tlaixpan,18.91217,-97.73818
3518377,San Mateo Mexicaltzingo,19.2113,-99.58469
3518382,San Mateo del Mar,16.21054,-94.98218
3518387,San Mateo Atenco,19.26757,-99.53214
3518407,San Martin Texmelucan de Labastida,19.28431,-98.43885
3518414,San Martín de las Pirámides,19.70582,-98.83554
3518439,San Marcos Tlacoyalco,18.67388,-97.60354
3518451,Vega de San Marcos,20.18539,-96.94877
3518453,San Marcos,20.06667,-99.33333
3518461,San Marcos,16.79772,-99.38921
3518475,Teolocholco,19.24333,-98.19083
3518518,San Lucas Ojitlán,18.05767,-96.39825
3518538,San Lorenzo Oyamel,19.43355,-99.57761
3518542,San Lorenzo Chiautzingo,19.20432,-98.46747
3518543,Almecatla,19.14286,-98.23597
3518602,San Juan Xiutetelco,19.79563,-97.32578
3518611,Tianguismanalco,18.97624,-98.44861
3518617,San Juan Tepa,20.21579,-99.06592
3518618,Teotihuacán,19.68862,-98.8611
3518692,San Juan del Río,20.38886,-99.99577
3518702,San Juan de las Huertas,19.24755,-99.75834
3518722,Valle Nacional,17.77579,-96.30174
3518723,Tuxtepec,18.0883,-96.12535
3518835,Miahuatlán,18.29163,-97.28789
3519207,San Hipólito,18.94069,-97.87322
3519227,San Gaspar Tonatico,18.80671,-99.66917
3519230,San Gabriel Chilac,18.32596,-97.34697
3519231,Casa Blanca,18.14976,-97.13729
3519243,San Francisco Zacacalco,19.92875,-98.98279
3519249,San Francisco Tlalcilalcalpan,19.29474,-99.76771
3519255,San Francisco Telixtlahuaca,17.29684,-96.90529
3519290,San Francisco Acuautla,19.34564,-98.86034
3519396,San Fernando,16.87153,-93.20759
3519402,San Felipe Usila,17.8879,-96.52474
3519405,Teotlaltzingo,19.23088,-98.50077
3519409,San Felipe Jalapa de Díaz,18.0712,-96.53562
3519410,Villa Mariano Matamoros,19.32661,-98.37746
3519480,San Dionisio Ocotepec,16.80457,-96.39334
3519531,Sanctorum,19.09917,-98.25417
3519537,San Cristóbal de las Casas,16.73176,-92.64126
3519570,San Ciro de Acosta,21.65072,-99.81916
3519588,San Carlos,17.55221,-91.15408
3519601,San Buenaventura,19.26595,-99.67332
3519622,Amaxac de Guerrero,19.34661,-98.17057
3519632,Teontepec,18.49217,-97.52962
3519642,San Bartolo del Llano,19.59069,-99.74099
3519644,San Bartolo Cuautlalpan,19.8151,-99.01044
3519907,San Andres Tuxtla,18.4487,-95.21327
3519930,San Andrés Calpan,19.10356,-98.46188
3519972,San Agustín Tlaxiaca,20.1151,-98.8864
3520064,Salina Cruz,16.18405,-95.20143
3520161,Sabancuy,18.9727,-91.17783
3520235,Ríoverde,21.93115,-99.99488
3520260,Río Frío de Juárez,19.35336,-98.67057
3520271,Río Bravo,25.98729,-98.09414
3520274,Río Blanco,18.83036,-97.156
3520281,Colonia Rincón Viejo,16.88678,-95.04731
3520319,Rinconada,19.35438,-96.56581
3520339,Reynosa,26.08061,-98.28835
3520427,Rayón,21.84329,-99.64258
3520875,Grajales,19.22796,-97.80307
3520877,Rafael Delgado,18.81014,-97.07172
3520922,Quechultenango,17.41425,-99.24221
3520926,Quecholac,18.95471,-97.65858
3520935,Putla Villa de Guerrero,17.0263,-97.92854
3520989,Puerto Madero,14.72076,-92.42146
3520994,Puerto Escondido,15.87037,-97.07726
3521051,Puente de Ixtla,18.61472,-99.31806
3521070,Pueblo Nuevo Jolistahuacan,17.16027,-92.89977
3521074,Pueblo Nuevo,19.67595,-99.61093
3521081,Puebla,19.03793,-98.20346
3521103,Progreso de Alvaro Obregon,20.24929,-99.18988
3521108,Progreso,21.28306,-89.66123
3521111,Progreso Industrial,19.63679,-99.35688
3521168,Poza Rica de Hidalgo,20.53315,-97.45946
3521283,Pomuch,20.13727,-90.17488
3521305,Polanco,19.41667,-99.2
3521334,Playa Vicente,17.83107,-95.81189
3521342,Playa del Carmen,20.6274,-87.07987
3521344,Platón Sánchez,21.27182,-98.37456
3521424,Pinotepa de Don Luis,16.42716,-97.97678
3521476,Pijijiapan,15.68618,-93.20938
3521482,Piedras Negras,18.77026,-96.17178
3521574,Pichucalco,17.51,-93.11591
3521596,Peto,20.12776,-88.92282
3521607,Petaquillas,17.48636,-99.45633
3521610,Petalcingo,17.22715,-92.41511
3521628,Perote,19.56233,-97.24235
3521825,Paso de Ovejas,19.2845,-96.44037
3521833,Paso del Macho,18.97191,-96.72445
3521912,Paraiso,18.40116,-93.21406
3521922,Papantla de Olarte,20.44655,-97.32495
3521941,Pánuco,22.05373,-98.18498
3521951,Panotla,19.31619,-98.27013
3521972,Panabá,21.29598,-88.26982
3522118,Palmarito Tochapan,18.90135,-97.63833
3522164,Palenque,17.50953,-91.98248
3522186,Pajapan,18.26267,-94.69172
3522210,Pachuca de Soto,20.11697,-98.73329
3522232,Ozumba de Alzate,19.03689,-98.79516
3522251,Oxkutzkab,20.30734,-89.41809
3522265,Otumba,19.69985,-98.75638
3522279,Oteapan,18.00173,-94.66615
3522302,San Felipe Orizatlán,21.17109,-98.60744
3522307,Orizaba,18.85195,-97.09957
3522317,Oriental,19.37614,-97.62051
3522343,Ometepec,16.69008,-98.40797
3522350,Oluta,17.92972,-94.89662
3522364,Olinalá,17.77861,-98.73944
3522444,Ocozocoautla de Espinosa,16.76231,-93.37476
3522445,Ocoyoacac,19.27127,-99.45787
3522454,San Francisco Ocotlán,19.13411,-98.28345
3522484,Ocosingo,16.90639,-92.09374
3522493,Ocampo,22.84695,-99.33866
3522505,Oaxtepec,18.91825,-98.95644
3522507,Oaxaca,17.06542,-96.72365
3522514,Nunkiní,20.40046,-90.14803
3522526,Nuevo Progreso,23.17605,-97.95
3522531,Nuevo Padilla,24.04784,-98.90085
3522551,Nuevo Laredo,27.47629,-99.51639
3522605,Nueva Palestina,15.8061,-92.75067
3522645,Nopalucán,19.2184,-97.82272
3522696,Nogales,18.82776,-97.16311
3522732,Nicolás Romero,19.63658,-99.30682
3522777,Necaxa,20.21271,-98.01188
3522781,Nealtican,19.0499,-98.4272
3522790,Naucalpan de Juárez,19.47851,-99.23963
3522804,Naranjos,21.35087,-97.68656
3522836,Naolinco de Victoria,19.65474,-96.8732
3522845,Villa Nanchital,18.07117,-94.40756
3522855,Ciudad de Nanacamilpa,19.49241,-98.53526
3522865,Nacajuca,18.16971,-93.01843
3522886,Muna,20.48794,-89.71387
3522924,Motul,21.09571,-89.28332
3522926,Motozintla,15.36694,-92.24605
3522973,Moralillo,22.22552,-97.91213
3523011,Montemorelos,25.18909,-99.82865
3523034,Montecillo,19.45711,-98.90835
3523040,Monte Blanco,18.96642,-97.01684
3523061,Santiago Momoxpan,19.07361,-98.26694
3523127,Mixquiahuala de Juarez,20.23031,-99.21396
3523141,Misantla,19.92992,-96.85194
3523149,Miramar,22.32085,-97.8595
3523180,Mineral del Monte,20.1383,-98.67364
3523183,Minatitlán,18.00011,-94.5569
3523202,Milpa Alta,19.19251,-99.02317
3523222,Mier,26.42969,-99.15212
3523240,Miahuatlán de Porfirio Díaz,16.33276,-96.59562
3523247,Miacatlán,18.76203,-99.35944
3523303,Metepec,19.25934,-99.60175
3523349,Mérida,20.97537,-89.61696
3523397,Mecayapan,18.22001,-94.83794
3523418,Mazatán,14.86319,-92.4503
3523436,Maxcanú,20.58456,-90.001
3523450,Matías Romero,16.87902,-95.03939
3523466,Heroica Matamoros,25.87972,-97.50417
3523513,Martínez de la Torre,20.07082,-97.06078
3523590,Mapastepec,15.43358,-92.90039
3523608,Ursulo Galván,22.72779,-98.32191
3523670,Maltrata,18.81091,-97.27538
3523683,Malinaltepec,17.24501,-98.67091
3523686,Malinalco,18.94847,-99.49619
3523756,Magdalena Cuayucatepec,18.54972,-97.48472
3523760,Magdalena Contreras,19.33212,-99.21118
3523791,Macuspana,17.76052,-92.59539
3523794,Macultepec,18.15026,-92.86092
3523828,Luis Gil Pérez,17.87541,-93.07124
3523900,Reyes Acozac,19.7755,-98.98079
3523908,Los Reyes Acaquilpan,19.36357,-98.97707
3524348,Linares,24.85798,-99.56768
3524374,Libres,19.46574,-97.68737
3524389,Lerma de Villada,19.28881,-99.51163
3524391,Lerdo de Tejada,18.62936,-95.51968
3524527,La Trinitaria,16.11859,-92.05201
3524580,Las Vigas de Ramírez,19.63722,-97.09821
3524744,Las Margaritas,16.31265,-91.98107
3524903,Las Choapas,17.91177,-94.09646
3524965,Las Amilpas,16.36667,-94.61667
3525067,La Reforma,24.69822,-99.54127
3525570,La Joya,18.66667,-99.46667
3525596,La Isla,18.6,-96.15
3525956,La Concepción de los Baños,19.68249,-99.86104
3526056,La Ceiba,20.75287,-97.9084
3526284,Kinchil,20.91519,-89.94825
3526323,Kanasín,20.93482,-89.55871
3526355,Juchitepec de Mariano Riva Palacio,19.10059,-98.8788
3526357,Juchitán de Zaragoza,16.43603,-95.01975
3526453,Jonuta,18.08984,-92.13807
3526458,Jonacatepec,18.68081,-98.80336
3526467,Jojutla,18.61472,-99.18028
3526473,Jocotitlán,19.70991,-99.78867
3526485,Jiutepec,18.88139,-99.17778
3526488,Jiquipilas,16.66806,-93.64667
3526499,Jilotzingo,19.86889,-99.06194
3526501,Jilotepec de Molina Enríquez,19.95194,-99.53278
3526536,Jesús del Monte,19.12089,-99.98786
3526591,Jaltocan,21.13284,-98.53898
3526599,Jaltepec,19.7296,-98.63456
3526600,Jaltenco,19.75399,-99.09367
3526601,Jalpan,21.21802,-99.47152
3526603,Jalpa de Méndez,18.17633,-93.063
3526611,Xalatlaco,19.18314,-99.41844
3526613,Jalapilla,18.82642,-97.08865
3526617,Xalapa de Enríquez,19.53124,-96.91589
3526621,Jalapa,16.5,-95.46667
3526625,Jalacingo,19.80333,-97.3083
3526657,Izúcar de Matamoros,18.60157,-98.46152
3526662,Izamal,20.93537,-89.01802
3526670,Ixtlahuaca de Rayón,19.56889,-99.76694
3526674,San Jerónimo Ixtepec,16.57855,-95.10223
3526681,Ixtapan de la Sal,18.84369,-99.67671
3526682,Ixtapaluca,19.31556,-98.88284
3526683,Iztapalapa,19.35738,-99.0671
3526696,Ixtaczoquitlán,18.85364,-97.06229
3526700,Iztacalco,19.39528,-99.09778
3526708,Ixmiquilpan,20.47841,-99.21697
3526715,San Francisco Ixhuatan,16.35109,-94.48402
3526756,Isla Mujeres,21.23114,-86.73105
3526798,Iguala de la Independencia,18.34536,-99.5413
3526816,Itzincab Palomeque,20.91644,-89.69823
3526838,Hunucmá,21.01723,-89.87551
3526855,Huixtla,15.1402,-92.46587
3526864,Ciudad de Huitzuco,18.30334,-99.33376
3526908,Huimanguillo,17.83366,-93.38926
3526923,Huichapan,20.37593,-99.64869
3526934,Hueyapan,18.8897,-98.682
3526952,Huejutla de Reyes,21.14,-98.41944
3526953,Huejotzingo,19.15892,-98.40824
3526957,Huehuetoca,19.83567,-99.20131
3526966,Huehuetán,15.01981,-92.38249
3526987,Huautla de Jiménez,18.1315,-96.84088
3526992,Huauchinango,20.17376,-98.05491
3526993,Huatusco de Chicuellar,19.14876,-96.9676
3527017,Huamuxtitlán,17.80287,-98.56417
3527021,Hualahuises,24.88295,-99.6749
3527023,Ciudad de Huajuapan de León,17.80787,-97.77956
3527065,Hopelchén,19.74671,-89.84437
3527080,Homun,20.73918,-89.2849
3527121,Santa Cruz Hidalgo,19.96663,-96.87998
3527149,Hecelchakán,20.17735,-90.13357
3527164,Halachó,20.4777,-90.08104
3527186,Gutiérrez Zamora,20.45347,-97.08588
3527451,General Teran,25.25857,-99.68371
3527542,Frontera Comalapa,15.66046,-92.14282
3527545,Frontera,18.54326,-92.6453
3527596,Fortín de las Flores,18.90806,-97.0
3527624,Filomeno Mata,20.20004,-97.70392
3527639,Felipe Carrillo Puerto,19.5775,-88.04529
3527656,Ezequiel Montes,20.66481,-99.8996
3527720,Espita,21.01098,-88.30681
3527748,Esperanza,18.85853,-97.37641
3527768,Escuintla,15.31944,-92.65833
3527795,Escárcega,18.60891,-90.74544
3527869,Villa Emilio Carranza,19.9702,-96.61162
3527876,Emiliano Zapata,19.6549,-98.54497
3527879,Emiliano Zapata,18.84065,-99.18463
3527880,Emiliano Zapata,17.74058,-91.76635
3528046,El Tejar,19.07433,-96.16097
3528601,El Ocotito,17.24603,-99.51525
3528756,Ciudad Mante,22.74304,-98.9739
3528788,El Llano,20.06537,-99.31976
3528894,El Higo,21.76708,-98.45186
3528975,El Espinal,16.36862,-94.10449
3529510,Ejutla de Crespo,16.56623,-96.73123
3529609,Ecatzingo de Hidalgo,18.95508,-98.75198
3529612,Ecatepec,19.61725,-99.06601
3529650,Dzitbalché,20.31857,-90.05611
3529654,Dzilam González,21.28098,-88.92957
3529660,Dzidzantun,21.24898,-89.04205
3529689,Doxey,20.09169,-99.24362
3529730,Domingo Arenas,19.13998,-98.45678
3529886,Cunduacán,18.06557,-93.17302
3529911,Cuitláhuac,18.8138,-96.72392
3529915,Cuilapan de Guerrero,16.97756,-96.78081
3529918,Cuichapa,18.77223,-96.8698
3529932,Cuetzalan,20.01766,-97.52277
3529947,Cuernavaca,18.9261,-99.23075
3529980,Cuautlapán,18.87747,-97.02291
3529981,Cuautlancingo,19.08995,-98.27319
3529982,Cuautla,18.8106,-98.93525
3529983,Santiago Cuautlalpan,19.68486,-99.28608
3529986,Cuautitlán,19.67029,-99.17865
3529989,Cuautepec de Hinojosa,20.03557,-98.31015
3530032,Cuapiaxtla de Madero,18.91544,-97.82382
3530033,Cuapiaxtla,19.29588,-97.7688
3530040,Cuanalá,19.10917,-98.32788
3530046,Cuajinicuilapa de Santa Maria,16.47347,-98.41389
3530049,Cuajimalpa,19.35993,-99.29388
3530056,Cuacnopalan,18.81758,-97.51116
3530066,Cruz Grande,16.72241,-99.12356
3530103,San Miguel de Cozumel,20.501,-86.94598
3530110,Coyutla,20.2472,-97.65824
3530123,Coyotepec,19.77722,-99.21295
3530139,Coyoacán,19.3467,-99.16174
3530150,Coxcatlán,18.26709,-97.15078
3530167,Cosoleacaque,17.99913,-94.6359
3530168,Cosolapa,18.60055,-96.68524
3530175,Heroica Coscomatepec de Bravo,19.07275,-97.04685
3530177,Cosamaloapan de Carpio,18.36759,-95.79857
3530240,Córdoba,18.8842,-96.92559
3530248,Copoya,16.71191,-93.12089
3530259,Copalillo,18.03427,-99.04124
3530264,Copala,16.60774,-98.97821
3530267,Copainalá,17.09366,-93.21059
3530276,San Bernardino Contla,19.32932,-98.1664
3530295,Conkal,21.07365,-89.51995
3530367,Comitán,16.24471,-92.13425
3530385,Comalcalco,18.26316,-93.22397
3530492,Cocoyoc,18.88417,-98.98194
3530494,Cocotitlán,19.23336,-98.86596
3530513,Coatzintla,20.48699,-97.46823
3530517,Coatzacoalcos,18.13346,-94.44242
3530523,Coatetelco,18.72963,-99.32605
3530527,Coatepec Harinas,18.89492,-99.72153
3530531,Coatepec,19.45229,-96.96148
3530532,Santa Maria Coatepec,19.10924,-97.59253
3530556,San Juan Coajomulco,19.75306,-99.96861
3530569,Coacalco,19.63453,-99.1005
3530580,Ciudad Victoria,23.74174,-99.14599
3530582,Ciudad Valles,21.98333,-99.01667
3530584,Ciudad Serdán,18.98856,-97.44643
3530587,Ciudad Sahagun,19.77557,-98.57471
3530588,Ciudad Pemex,17.88268,-92.48406
3530589,Ciudad Nezahualcoyotl,19.40061,-99.01483
3530590,Ciudad Miguel Alemán,26.39952,-99.02836
3530592,Ciudad Mendoza,18.80645,-97.1787
3530594,Ciudad Madero,22.27228,-97.83623
3530596,Ciudad Fernández,21.94045,-100.01153
3530597,Mexico City,19.42847,-99.12766
3530598,Ciudad del Maiz,22.40187,-99.60468
3530599,Ciudad del Carmen,18.64592,-91.82991
3530617,Cintalapa de Figueroa,16.68393,-93.71814
3530691,Chunhuhub,19.58533,-88.5922
3530749,Chontalpa,17.66614,-93.48115
3530756,San Pedro Chochula,19.26359,-99.4859
3530757,Cholula,19.06406,-98.30352
3530778,Chocaman,19.01214,-97.03291
3530834,Chinampa de Gorostiza,21.35959,-97.73484
3530836,Chinameca,18.02195,-94.67945
3530839,China,25.69997,-99.23454
3530840,Chiná,19.76993,-90.49595
3530852,San Francisco Chimalpa,19.44279,-99.34398
3530870,Chilpancingo,17.5506,-99.50578
3530871,Chilón,17.23333,-92.41667
3530886,Chilapa de Alvarez,17.59459,-99.17639
3530907,Chinautla,19.81996,-97.38859
3530908,Chignahuapan,19.83866,-98.03171
3530913,Chietla,18.52028,-98.57889
3530932,Chiconcuac,19.55939,-98.89884
3530937,Chicoloapan,19.41687,-98.90202
3530955,Chichihualco,17.65902,-99.67624
3530978,Chichén-Itzá,20.66667,-88.56667
3531006,Chiautla de Tapia,18.30149,-98.60339
3531007,Chiautla,19.54895,-98.88236
3531013,Chiapa de Corzo,16.7077,-93.01184
3531023,Chetumal,18.51413,-88.30381
3531042,Chemax,20.65613,-87.9364
3531168,Chanal,16.71667,-92.4
3531177,Champotón,19.34441,-90.72576
3531200,Chalco,19.26174,-98.89775
3531221,Chahuite,16.3,-94.18333
3531321,Cerro Azul,21.192,-97.74088
3531368,Celestún,20.85973,-90.39902
3531406,Caucel,21.01539,-89.70347
3531416,Catemaco,18.42131,-95.11398
3531556,Carlos A. Carrillo,18.37477,-95.75444
3531574,Cardenas,22.00144,-99.64247
3531576,Cárdenas,18.00135,-93.37559
3531598,Capulhuac,19.19354,-99.46585
3531673,Cancún,21.17429,-86.84656
3531732,Campeche,19.84386,-90.52554
3531764,Camargo,26.25457,-98.84353
3531784,Calpulalpan,19.58867,-98.56972
3531793,Calkiní,20.36905,-90.05119
3531794,Calixtlahuaca,19.33651,-99.68923
3531798,Calimaya de Díaz González,19.16324,-99.6181
3531816,Calderitas,18.55564,-88.25518
3531863,Cadereyta,20.69701,-99.81624
3531865,Cadereyta,25.58333,-99.98333
3531875,San Lorenzo Cacaotepec,17.12774,-96.80244
3531889,Cacalomacan,19.25311,-99.70623
3531892,Cacalchen,20.98358,-89.22686
3531904,Cacahoatán,14.99201,-92.16376
3531972,Buenavista de Cuéllar,18.45958,-99.40868
3532089,Buctzotz,21.20303,-88.79271
3532182,Bochil,16.99625,-92.89218
3532188,Miguel Bocanegra,19.84574,-99.11193
3532193,Boca del Río,19.1,-96.1
3532254,Berriozábal,16.79853,-93.27163
3532276,Benito Juárez,20.88635,-98.20594
3532279,Benito Juárez,19.37391,-97.909
3532310,Belén,17.78907,-92.61137
3532326,Bécal,20.44172,-90.02738
3532414,Banderilla,19.58893,-96.93727
3532443,Balancán,17.80903,-91.53682
3532446,Bajos del Ejido,16.96086,-99.97169
3532465,Bacalar,18.68109,-88.39333
